 2.225 0.00470746 0.0001331
 2.25 0.004656585 0.0001317
 2.275 0.004607835 0.00013035
 2.3 0.004561095 0.00012905
 2.325 0.004516275 0.0001278
 2.35 0.004473265 0.0001266
 2.375 0.004431985 0.00012545
 2.4 0.004392335 0.0001243
 2.425 0.004354245 0.00012325
 2.45 0.004317625 0.0001222
 2.475 0.004282415 0.0001212
 2.5 0.004248535 0.0001202
 2.525 0.00421592 0.0001193
 2.55 0.00418451 0.0001184
 2.575 0.004154245 0.0001175
 2.6 0.00412507 0.00011665
 2.625 0.004096935 0.00011585
 2.65 0.00406978 0.00011505
 2.675 0.00404357 0.0001143
 2.7 0.004018255 0.00011355
 2.725 0.003993785 0.00011285
 2.75 0.003970135 0.00011215
 2.775 0.003947255 0.0001115
 2.8 0.003925115 0.00011085
 2.825 0.00390368 0.0001102
 2.85 0.00388292 0.0001096
 2.875 0.0038628 0.000109
 2.9 0.00384329 0.00010845
 2.925 0.00382437 0.0001079
 2.95 0.00380601 0.00010735
 2.975 0.003788185 0.00010685
 3 0.003770875 0.0001063
 3.025 0.003754055 0.00010585
 3.05 0.003737705 0.00010535
 3.075 0.00372181 0.0001049
 3.1 0.00370634 0.00010445
 3.125 0.00369129 0.000104
 3.15 0.003676635 0.00010355
 3.175 0.00366236 0.00010315
 3.2 0.00364845 0.00010275
 3.225 0.003634895 0.00010235
 3.25 0.003621675 0.00010195
 3.275 0.003608785 0.0001016
 3.3 0.003596205 0.00010125
 3.325 0.003583925 0.0001009
 3.35 0.003571935 0.00010055
 3.375 0.003560225 0.0001002
 3.4 0.00354878 9.985e-05
 3.425 0.0035376 9.954999999999999e-05
 3.45 0.00352667 9.92e-05
 3.475 0.00351598 9.890000000000001e-05
 3.5 0.00350552 9.86e-05
 3.525 0.00349529 9.83e-05
 3.55 0.003485275 9.805e-05
 3.575 0.00347547 9.775e-05
 3.6 0.003465865 9.75e-05
 3.625 0.00345646 9.72e-05
 3.65 0.00344725 9.695e-05
 3.675 0.003438215 9.670000000000001e-05
 3.7 0.003429365 9.645e-05
 3.725 0.003420685 9.619999999999999e-05
 3.75 0.003412175 9.595e-05
 3.775 0.003403825 9.57e-05
 3.8 0.003395635 9.545e-05
 3.825 0.003387595 9.525e-05
 3.85 0.003379705 9.500000000000001e-05
 3.875 0.003371955 9.48e-05
 3.9 0.00336435 9.454999999999999e-05
 3.925 0.00335688 9.435e-05
 3.95 0.00334954 9.415e-05
 3.975 0.00334233 9.394999999999999e-05
 4 0.003335245 9.375e-05
 4.025 0.003328285 9.355e-05
 4.05 0.00332144 9.335000000000001e-05
 4.075 0.00331471 9.315e-05
 4.1 0.00330809 9.3e-05
 4.125 0.003301585 9.280000000000001e-05
 4.15 0.00329518 9.26e-05
 4.175 0.003288885 9.245e-05
 4.2 0.003282685 9.225000000000001e-05
 4.225 0.003276585 9.21e-05
 4.25 0.003270585 9.19e-05
 4.275 0.003264675 9.174999999999999e-05
 4.3 0.00325886 9.16e-05
 4.325 0.00325313 9.14e-05
 4.35 0.00324749 9.125e-05
 4.375 0.003241935 9.110000000000001e-05
 4.4 0.003236465 9.095e-05
 4.425 0.003231075 9.08e-05
 4.45 0.00322576 9.064999999999999e-05
 4.475 0.00322053 9.05e-05
 4.5 0.00321537 9.035e-05
 4.525 0.003210285 9.02e-05
 4.55 0.003205275 9.004999999999999e-05
 4.575 0.003200335 8.995e-05
 4.6 0.003195465 8.98e-05
 4.625 0.003190665 8.965e-05
 4.65 0.003185925 8.949999999999999e-05
 4.675 0.003181255 8.94e-05
 4.7 0.00317665 8.925e-05
 4.725 0.003172105 8.915e-05
 4.75 0.00316762 8.899999999999999e-05
 4.775 0.003163195 8.890000000000001e-05
 4.8 0.00315883 8.875e-05
 4.825 0.003154525 8.865e-05
 4.85 0.00315027 8.85e-05
 4.875 0.003146075 8.839999999999999e-05
 4.9 0.003141935 8.830000000000001e-05
 4.925 0.003137845 8.815e-05
 4.95 0.00313381 8.805e-05
 4.975 0.003129825 8.795e-05
 5 0.003125885 8.784999999999999e-05
 5.025 0.003122 8.77e-05
 5.05 0.00311816 8.76e-05
 5.075 0.00311437 8.75e-05
 5.1 0.003110625 8.74e-05
 5.125 0.003106925 8.729999999999999e-05
 5.15 0.003103275 8.720000000000001e-05
 5.175 0.00309966 8.71e-05
 5.2 0.003096095 8.7e-05
 5.225 0.00309257 8.69e-05
 5.25 0.003089085 8.68e-05
 5.275 0.003085645 8.670000000000001e-05
 5.3 0.00308224 8.66e-05
 5.325 0.00307888 8.65e-05
 5.35 0.003075555 8.64e-05
 5.375 0.00307227 8.635e-05
 5.4 0.00306902 8.625e-05
 5.425 0.00306581 8.614999999999999e-05
 5.45 0.00306263 8.605e-05
 5.475 0.00305949 8.595e-05
 5.5 0.003056385 8.59e-05
 5.525 0.003053315 8.58e-05
 5.55 0.00305028 8.57e-05
 5.575 0.003047275 8.559999999999999e-05
 5.6 0.003044305 8.555000000000001e-05
 5.625 0.003041365 8.545e-05
 5.65 0.003038455 8.54e-05
 5.675 0.00303558 8.53e-05
 5.7 0.003032735 8.52e-05
 5.725 0.00302992 8.515e-05
 5.75 0.003027135 8.504999999999999e-05
 5.775 0.003024375 8.500000000000001e-05
 5.8 0.00302165 8.49e-05
 5.825 0.00301895 8.485e-05
 5.85 0.003016275 8.475e-05
 5.875 0.003013635 8.47e-05
 5.9 0.003011015 8.46e-05
 5.925 0.003008425 8.455e-05
 5.95 0.00300586 8.445000000000001e-05
 5.975 0.00300332 8.440000000000001e-05
 6 0.00300081 8.43e-05
 6.025 0.00299832 8.425e-05
 6.05 0.002995855 8.42e-05
 6.075 0.002993415 8.41e-05
 6.1 0.002991 8.405e-05
 6.125 0.00298861 8.394999999999999e-05
 6.15 0.00298624 8.390000000000001e-05
 6.175 0.002983895 8.385000000000001e-05
 6.2 0.00298157 8.38e-05
 6.225 0.00297927 8.37e-05
 6.25 0.00297699 8.365e-05
 6.275 0.002974735 8.36e-05
 6.3 0.002972495 8.35e-05
 6.325 0.00297028 8.345e-05
 6.35 0.00296809 8.339999999999999e-05
 6.375 0.002965915 8.335000000000001e-05
 6.4 0.00296376 8.330000000000001e-05
 6.425 0.002961625 8.32e-05
 6.45 0.00295951 8.315e-05
 6.475 0.002957415 8.31e-05
 6.5 0.00295534 8.305e-05
 6.525 0.00295328 8.3e-05
 6.55 0.002951245 8.29e-05
 6.575 0.002949225 8.284999999999999e-05
 6.6 0.00294722 8.279999999999999e-05
 6.625 0.002945235 8.275000000000001e-05
 6.65 0.00294327 8.27e-05
 6.675 0.00294132 8.265e-05
 6.7 0.002939385 8.26e-05
 6.725 0.00293747 8.255e-05
 6.75 0.00293557 8.25e-05
 6.775 0.00293369 8.245e-05
 6.8 0.00293182 8.24e-05
 6.825 0.00292997 8.235e-05
 6.85 0.002928135 8.229999999999999e-05
 6.875 0.00292632 8.220000000000001e-05
 6.9 0.002924515 8.215e-05
 6.925 0.002922725 8.21e-05
 6.95 0.002920955 8.205e-05
 6.975 0.002919195 8.2e-05
 7 0.00291745 8.2e-05
 7.025 0.00291572 8.195e-05
 7.05 0.002914005 8.19e-05
 7.075 0.002912305 8.185e-05
 7.1 0.00291062 8.18e-05
 7.125 0.002908945 8.174999999999999e-05
 7.15 0.002907285 8.169999999999999e-05
 7.175 0.00290564 8.165000000000001e-05
 7.2 0.002904005 8.16e-05
 7.225 0.002902385 8.155e-05
 7.25 0.00290078 8.15e-05
 7.275 0.002899185 8.145e-05
 7.3 0.002897605 8.14e-05
 7.325 0.002896035 8.135e-05
 7.35 0.00289448 8.135e-05
 7.375 0.002892935 8.13e-05
 7.4 0.0028914 8.125e-05
 7.425 0.00288988 8.12e-05
 7.45 0.002888375 8.114999999999999e-05
 7.475 0.002886875 8.110000000000001e-05
 7.5 0.00288539 8.105e-05
 7.525 0.002883915 8.105e-05
 7.55 0.002882455 8.1e-05
 7.575 0.002881 8.095e-05
 7.6 0.00287956 8.09e-05
 7.625 0.00287813 8.085e-05
 7.65 0.002876715 8.085e-05
 7.675 0.002875305 8.08e-05
 7.7 0.002873905 8.075e-05
 7.725 0.00287252 8.07e-05
 7.75 0.00287114 8.065e-05
 7.775 0.002869775 8.065e-05
 7.8 0.00286842 8.059999999999999e-05
 7.825 0.00286707 8.055000000000001e-05
 7.85 0.002865735 8.050000000000001e-05
 7.875 0.002864405 8.050000000000001e-05
 7.9 0.00286309 8.045e-05
 7.925 0.00286178 8.04e-05
 7.95 0.00286048 8.035e-05
 7.975 0.00285919 8.035e-05
 8 0.00285791 8.03e-05
 8.025 0.00285664 8.025e-05
 8.050000000000001 0.002855375 8.025e-05
 8.074999999999999 0.002854125 8.02e-05
 8.1 0.00285288 8.015e-05
 8.125 0.002851645 8.015e-05
 8.15 0.002850415 8.01e-05
 8.175000000000001 0.002849195 8.004999999999999e-05
 8.199999999999999 0.002847985 8.000000000000001e-05
 8.225 0.002846785 8.000000000000001e-05
 8.25 0.00284559 7.995000000000001e-05
 8.275 0.002844405 7.99e-05
 8.300000000000001 0.00284323 7.99e-05
 8.324999999999999 0.00284206 7.985e-05
 8.35 0.0028409 7.98e-05
 8.375 0.002839745 7.98e-05
 8.4 0.0028386 7.975e-05
 8.425000000000001 0.002837465 7.975e-05
 8.449999999999999 0.00283633 7.97e-05
 8.475 0.00283521 7.965e-05
 8.5 0.002834095 7.965e-05
 8.525 0.002832985 7.96e-05
 8.550000000000001 0.002831885 7.955e-05
 8.574999999999999 0.002830795 7.955e-05
 8.6 0.002829705 7.949999999999999e-05
 8.625 0.00282863 7.949999999999999e-05
 8.65 0.002827555 7.945000000000001e-05
 8.675000000000001 0.00282649 7.940000000000001e-05
 8.699999999999999 0.002825435 7.940000000000001e-05
 8.725 0.002824385 7.935e-05
 8.75 0.00282334 7.935e-05
 8.775 0.0028223 7.93e-05
 8.800000000000001 0.00282127 7.925e-05
 8.824999999999999 0.002820245 7.925e-05
 8.85 0.00281923 7.92e-05
 8.875 0.002818215 7.92e-05
 8.9 0.00281721 7.915e-05
 8.925000000000001 0.002816215 7.915e-05
 8.949999999999999 0.00281522 7.91e-05
 8.975 0.002814235 7.91e-05
 9 0.002813255 7.905e-05
 9.025 0.00281228 7.9e-05
 9.050000000000001 0.002811315 7.9e-05
 9.074999999999999 0.00281035 7.894999999999999e-05
 9.1 0.002809395 7.894999999999999e-05
 9.125 0.002808445 7.889999999999999e-05
 9.15 0.002807505 7.889999999999999e-05
 9.175000000000001 0.002806565 7.885000000000001e-05
 9.199999999999999 0.00280563 7.885000000000001e-05
 9.225 0.002804705 7.88e-05
 9.25 0.002803785 7.88e-05
 9.275 0.00280287 7.875e-05
 9.300000000000001 0.002801955 7.875e-05
 9.324999999999999 0.002801055 7.87e-05
 9.35 0.002800155 7.87e-05
 9.375 0.00279926 7.865e-05
 9.4 0.00279837 7.865e-05
 9.425000000000001 0.002797485 7.86e-05
 9.449999999999999 0.00279661 7.86e-05
 9.475 0.002795735 7.855e-05
 9.5 0.00279487 7.855e-05
 9.525 0.002794005 7.85e-05
 9.550000000000001 0.00279315 7.85e-05
 9.574999999999999 0.002792295 7.845e-05
 9.6 0.00279145 7.845e-05
 9.625 0.002790605 7.839999999999999e-05
 9.65 0.002789765 7.839999999999999e-05
 9.675000000000001 0.002788935 7.834999999999999e-05
 9.699999999999999 0.002788105 7.834999999999999e-05
 9.725 0.00278728 7.830000000000001e-05
 9.75 0.002786465 7.830000000000001e-05
 9.775 0.00278565 7.825e-05
 9.800000000000001 0.00278484 7.825e-05
 9.824999999999999 0.002784035 7.825e-05
 9.85 0.002783235 7.82e-05
 9.875 0.00278244 7.82e-05
 9.9 0.002781645 7.815e-05
 9.925000000000001 0.00278086 7.815e-05
 9.949999999999999 0.002780075 7.81e-05
 9.975 0.0027793 7.81e-05
 10 0.002778525 7.805e-05
 10.025 0.002777755 7.805e-05
